path,d1,d2,d3,d4,a3
['data' 'LabeledDB_new' 'Teddy' '163' 'normalized_v2.ply'],"[0.     0.     0.     0.0518 0.1796 0.1632 0.1322 0.1272 0.0918 0.0864
 0.096  0.068  0.0038 0.     0.     0.     0.     0.     0.     0.    ]","[2.0636500e-02 7.2109750e-02 1.2267475e-01 1.7799975e-01 1.7890200e-01
 1.4334700e-01 1.0831650e-01 7.5017500e-02 5.0796500e-02 3.2057750e-02
 1.6101250e-02 2.0330000e-03 7.7500000e-06 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.006784   0.05598787 0.13922325 0.21959325 0.24316388 0.192648
 0.10224612 0.0338025  0.0061585  0.00039263 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[2.1686240e-02 1.2197472e-01 2.3458848e-01 2.8481392e-01 2.2724864e-01
 9.2599040e-02 1.6355840e-02 7.3296000e-04 1.6000000e-07 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00884621 0.02262894 0.03313178 0.04076382 0.04651894 0.0514024
 0.05569132 0.05901288 0.06161722 0.06305783 0.06336173 0.06228755
 0.06115391 0.05923032 0.05732048 0.05498522 0.0528134  0.05065627
 0.04873363 0.04678613]"
['data' 'LabeledDB_new' 'Teddy' '164' 'normalized_v2.ply'],"[0.     0.     0.     0.019  0.122  0.142  0.1292 0.1216 0.1384 0.1178
 0.094  0.0674 0.043  0.0056 0.     0.     0.     0.     0.     0.    ]","[0.0162665  0.056591   0.0961815  0.14098775 0.16559175 0.155384
 0.130103   0.09831125 0.06717975 0.0456965  0.0218735  0.00537675
 0.00045675 0.         0.         0.         0.         0.
 0.         0.        ]","[0.00462762 0.03978113 0.10308787 0.17494925 0.221843   0.207206
 0.140164   0.0696625  0.02729437 0.00884013 0.00220887 0.00033525
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[1.5892960e-02 9.4148480e-02 1.9269424e-01 2.5025248e-01 2.3777776e-01
 1.4876480e-01 5.1108960e-02 8.5672000e-03 7.8368000e-04 9.4400000e-06
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00805924 0.02054592 0.02987861 0.0370688  0.04323874 0.04840389
 0.05254858 0.05584429 0.05913885 0.06044185 0.06151703 0.06208486
 0.06219866 0.06212018 0.06085226 0.05939414 0.0575697  0.05496554
 0.05322051 0.05090834]"
['data' 'LabeledDB_new' 'Teddy' '165' 'normalized_v2.ply'],"[0.     0.     0.     0.0558 0.2078 0.1614 0.131  0.1242 0.0802 0.0892
 0.0808 0.0658 0.0038 0.     0.     0.     0.     0.     0.     0.    ]","[0.02168675 0.07506625 0.127426   0.181592   0.18626375 0.14679175
 0.1015375  0.06820025 0.047264   0.029007   0.013099   0.00206575
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.007999   0.06220362 0.14994062 0.2275665  0.24645225 0.1871605
 0.0882505  0.02516563 0.00480475 0.00045662 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[2.2960800e-02 1.3456144e-01 2.5869424e-01 2.9364864e-01 2.0902432e-01
 7.2870880e-02 8.1251200e-03 1.1456000e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00962079 0.02335626 0.03352898 0.04120302 0.04676178 0.05197556
 0.05599218 0.05939634 0.06134626 0.06254092 0.06263377 0.0622418
 0.06072294 0.05911756 0.05698239 0.05487727 0.05286907 0.05045624
 0.04826731 0.04610955]"
['data' 'LabeledDB_new' 'Teddy' '166' 'normalized_v2.ply'],"[0.     0.     0.     0.0486 0.1698 0.1716 0.1232 0.1312 0.1052 0.0758
 0.0904 0.0684 0.0158 0.     0.     0.     0.     0.     0.     0.    ]","[1.9692250e-02 6.8228750e-02 1.1549325e-01 1.6700425e-01 1.8162200e-01
 1.6035675e-01 1.1802800e-01 7.4826500e-02 4.7071250e-02 2.9889750e-02
 1.4743250e-02 3.0270000e-03 1.7000000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[6.55800000e-03 5.14970000e-02 1.28938000e-01 2.05882875e-01
 2.36370750e-01 1.97290750e-01 1.15259250e-01 4.46731250e-02
 1.14036250e-02 2.05325000e-03 7.33750000e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[1.9935200e-02 1.1617648e-01 2.2558512e-01 2.7190128e-01 2.2178320e-01
 1.0945664e-01 3.0152640e-02 4.6409600e-03 3.6448000e-04 4.0000000e-06
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00955964 0.02227308 0.03207544 0.03919747 0.04498043 0.0492776
 0.0526565  0.05541816 0.05799538 0.05964234 0.06003154 0.06072275
 0.0605753  0.06031983 0.05960854 0.05842206 0.05720056 0.05529079
 0.05344789 0.05130469]"
['data' 'LabeledDB_new' 'Teddy' '167' 'normalized_v2.ply'],"[0.     0.     0.     0.0346 0.1544 0.157  0.1274 0.123  0.141  0.0852
 0.0782 0.0688 0.0278 0.0026 0.     0.     0.     0.     0.     0.    ]","[1.8114250e-02 6.3641250e-02 1.0603425e-01 1.5307675e-01 1.7316450e-01
 1.6256175e-01 1.3321375e-01 8.3078500e-02 5.1157500e-02 3.5061500e-02
 1.7199750e-02 3.6467500e-03 4.9500000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[5.49850000e-03 4.72293750e-02 1.20684125e-01 1.94637500e-01
 2.34482750e-01 2.02329000e-01 1.23723625e-01 5.35505000e-02
 1.47191250e-02 2.67575000e-03 4.56750000e-04 1.30000000e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[1.7345280e-02 1.0424976e-01 2.0658160e-01 2.5134000e-01 2.1929104e-01
 1.3089360e-01 5.3021600e-02 1.4784000e-02 2.3691200e-03 1.2320000e-04
 8.0000000e-07 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00752371 0.02000694 0.0288998  0.03725267 0.04324129 0.04834287
 0.0526341  0.05625246 0.05887114 0.05983343 0.06045639 0.06162609
 0.06194806 0.06121151 0.0603329  0.05921602 0.05797059 0.05617552
 0.05471545 0.05348907]"
['data' 'LabeledDB_new' 'Teddy' '168' 'normalized_v2.ply'],"[0.     0.     0.     0.0654 0.1682 0.1454 0.14   0.1522 0.1014 0.083
 0.0684 0.0624 0.0136 0.     0.     0.     0.     0.     0.     0.    ]","[2.0672750e-02 7.2506250e-02 1.2447325e-01 1.7267450e-01 1.7657225e-01
 1.4720800e-01 1.1740625e-01 8.0923250e-02 4.8638250e-02 2.6564250e-02
 1.0098250e-02 2.2465000e-03 1.6250000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[7.13325000e-03 5.69067500e-02 1.43333875e-01 2.31214625e-01
 2.54075000e-01 1.79235500e-01 8.49673750e-02 3.12462500e-02
 9.40787500e-03 2.27062500e-03 2.08875000e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[1.8937760e-02 1.1348144e-01 2.2651312e-01 2.7756832e-01 2.2426192e-01
 1.0884976e-01 2.7622560e-02 2.7521600e-03 1.2960000e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.0085231  0.02093466 0.03034462 0.03828873 0.04532452 0.05064875
 0.05458675 0.05755539 0.05988621 0.06140227 0.06230283 0.06240943
 0.06175104 0.06091195 0.05940452 0.05760029 0.05549727 0.05330423
 0.0509199  0.04840353]"
['data' 'LabeledDB_new' 'Teddy' '169' 'normalized_v2.ply'],"[0.     0.     0.007  0.0642 0.1502 0.132  0.1056 0.1148 0.1112 0.1138
 0.102  0.0704 0.0288 0.     0.     0.     0.     0.     0.     0.    ]","[1.8004250e-02 6.3694250e-02 1.1330800e-01 1.5691350e-01 1.6221100e-01
 1.5732275e-01 1.2775050e-01 8.4982250e-02 5.6816500e-02 3.6636250e-02
 1.8029500e-02 4.2825000e-03 4.8750000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00614887 0.0503595  0.1249155  0.20496762 0.230884   0.17942325
 0.1138395  0.06024488 0.02292337 0.00587688 0.00041663 0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[2.0248800e-02 1.1518176e-01 2.2237664e-01 2.7308592e-01 2.3103120e-01
 1.1411072e-01 2.3045120e-02 9.1952000e-04 3.2000000e-07 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01019565 0.02305463 0.03228509 0.04047226 0.04712539 0.05125191
 0.05469573 0.05760852 0.05993978 0.0611001  0.06184686 0.06234485
 0.06212845 0.06046675 0.05831996 0.05624425 0.05364203 0.05142372
 0.04903337 0.04682071]"
['data' 'LabeledDB_new' 'Teddy' '170' 'normalized_v2.ply'],"[0.     0.     0.0098 0.0658 0.1444 0.1446 0.1116 0.1234 0.116  0.122
 0.0914 0.0478 0.0232 0.     0.     0.     0.     0.     0.     0.    ]","[1.8309000e-02 6.5398750e-02 1.1640775e-01 1.6152175e-01 1.6447150e-01
 1.5713350e-01 1.2869000e-01 8.8896750e-02 5.4419500e-02 3.0882250e-02
 1.2117750e-02 1.7432500e-03 8.2500000e-06 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[6.33287500e-03 5.31147500e-02 1.33752875e-01 2.18943375e-01
 2.38354750e-01 1.76411500e-01 1.00476500e-01 4.89033750e-02
 1.79413750e-02 4.86712500e-03 8.75125000e-04 2.63750000e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[2.2417920e-02 1.2512144e-01 2.3562624e-01 2.7441040e-01 2.1809056e-01
 1.0193648e-01 2.1215520e-02 1.1808000e-03 6.4000000e-07 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00843437 0.02035751 0.03092981 0.03961951 0.04729613 0.05254972
 0.05589383 0.05857507 0.06001346 0.0612032  0.0618474  0.06183073
 0.06130031 0.06013968 0.05844085 0.05676691 0.0546512  0.05241084
 0.04994804 0.04779144]"
['data' 'LabeledDB_new' 'Teddy' '171' 'normalized_v2.ply'],"[0.     0.     0.0352 0.0496 0.1714 0.161  0.1508 0.1542 0.1072 0.0886
 0.0504 0.0282 0.0034 0.     0.     0.     0.     0.     0.     0.    ]","[2.2191250e-02 7.4855000e-02 1.3322150e-01 1.9165700e-01 1.9593725e-01
 1.5250325e-01 1.0475575e-01 6.4786500e-02 3.9461500e-02 1.4786500e-02
 5.1615000e-03 6.8100000e-04 2.0000000e-06 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[7.51012500e-03 6.09581250e-02 1.49934375e-01 2.28675000e-01
 2.45543250e-01 1.87682375e-01 9.01962500e-02 2.72076250e-02
 2.29162500e-03 1.25000000e-06 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[2.1200800e-02 1.2328752e-01 2.3794832e-01 2.7609248e-01 2.1314736e-01
 1.0136000e-01 2.4868000e-02 2.0678400e-03 2.7680000e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00859109 0.02165087 0.03087039 0.03807942 0.04335474 0.04773046
 0.05192915 0.05553389 0.05847389 0.06078933 0.06266983 0.06315457
 0.06306457 0.06185842 0.06044759 0.05858034 0.0568321  0.05448947
 0.05193965 0.04996024]"
['data' 'LabeledDB_new' 'Teddy' '172' 'normalized_v2.ply'],"[0.     0.     0.     0.0808 0.1822 0.1618 0.1482 0.1292 0.1    0.0926
 0.0636 0.0414 0.0002 0.     0.     0.     0.     0.     0.     0.    ]","[0.0220705  0.0766285  0.13410975 0.189301   0.1925715  0.14316575
 0.09933925 0.06832325 0.04247375 0.02245125 0.008388   0.0011775
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[7.4617500e-03 6.0612625e-02 1.5262950e-01 2.3850500e-01 2.6415225e-01
 1.8873450e-01 7.1382125e-02 1.5126875e-02 1.3946250e-03 7.5000000e-07
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[2.3315840e-02 1.3465232e-01 2.5793536e-01 2.9694592e-01 2.0955888e-01
 6.9377120e-02 8.0139200e-03 2.0064000e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00815393 0.02001357 0.02944258 0.03763705 0.0444267  0.05056537
 0.05554038 0.05958387 0.06132854 0.06243521 0.06311028 0.06271529
 0.06208076 0.06064605 0.05908115 0.05671701 0.05461789 0.05260124
 0.05064043 0.0486627 ]"
['data' 'LabeledDB_new' 'Teddy' '173' 'normalized_v2.ply'],"[0.     0.     0.0138 0.0414 0.1122 0.2074 0.1236 0.1142 0.1396 0.0864
 0.081  0.0602 0.0154 0.0048 0.     0.     0.     0.     0.     0.    ]","[1.8591750e-02 6.3588750e-02 1.1072625e-01 1.6781600e-01 1.9352400e-01
 1.6050150e-01 1.0621000e-01 7.3470000e-02 5.2532000e-02 3.8428250e-02
 1.3017000e-02 1.5462500e-03 4.8250000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[5.99650000e-03 4.96128750e-02 1.27594625e-01 2.06273000e-01
 2.46649000e-01 2.03812375e-01 1.09107000e-01 3.94576250e-02
 1.07175000e-02 7.79250000e-04 2.50000000e-07 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[1.6958880e-02 9.9934400e-02 2.0156928e-01 2.5814848e-01 2.3242112e-01
 1.3614736e-01 4.5731200e-02 8.7110400e-03 3.7760000e-04 6.4000000e-07
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00830834 0.02074246 0.0302573  0.03750992 0.04298968 0.04860892
 0.05303909 0.05754442 0.05988578 0.06100534 0.06227144 0.06232728
 0.06214398 0.06114741 0.05986081 0.05788061 0.05648682 0.05466989
 0.05248826 0.05083225]"
['data' 'LabeledDB_new' 'Teddy' '174' 'normalized_v2.ply'],"[0.     0.     0.011  0.0636 0.2664 0.153  0.1    0.0766 0.0718 0.0826
 0.0852 0.0544 0.0354 0.     0.     0.     0.     0.     0.     0.    ]","[2.3668750e-02 7.7781250e-02 1.3250425e-01 1.8103000e-01 1.8749250e-01
 1.3773275e-01 1.0149750e-01 7.1571250e-02 4.4910250e-02 2.6011500e-02
 1.2932750e-02 2.7487500e-03 1.1850000e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[8.23287500e-03 6.57803750e-02 1.58991125e-01 2.37433875e-01
 2.43010500e-01 1.67519625e-01 7.61096250e-02 2.85481250e-02
 9.96600000e-03 3.43037500e-03 9.53375000e-04 2.41250000e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[2.5515840e-02 1.4075264e-01 2.5638832e-01 2.7944480e-01 1.9210896e-01
 8.0439840e-02 2.2185760e-02 3.1012800e-03 6.2560000e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00978087 0.02349879 0.03445595 0.04267046 0.04784686 0.05243836
 0.05589474 0.05854948 0.06057146 0.06195419 0.06202107 0.06192422
 0.06095953 0.05955376 0.05731683 0.05492915 0.05245805 0.05004532
 0.04761447 0.04551644]"
['data' 'LabeledDB_new' 'Teddy' '175' 'normalized_v2.ply'],"[0.     0.     0.     0.0602 0.2192 0.1502 0.123  0.1196 0.0998 0.0934
 0.0784 0.0376 0.0186 0.     0.     0.     0.     0.     0.     0.    ]","[2.2164000e-02 7.5285250e-02 1.3211850e-01 1.8124200e-01 1.8488200e-01
 1.4184150e-01 1.0543375e-01 7.2466750e-02 4.8571250e-02 2.3470500e-02
 1.0147000e-02 2.2837500e-03 9.3750000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00801337 0.06324088 0.15218275 0.2319295  0.25361438 0.18123463
 0.07884375 0.02549588 0.00509475 0.00035013 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[2.2746560e-02 1.3045840e-01 2.5181408e-01 2.9053792e-01 2.0995136e-01
 8.0346240e-02 1.3446240e-02 6.8816000e-04 1.1040000e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00937364 0.02207348 0.03240053 0.04037624 0.04675765 0.05127538
 0.05591603 0.05895933 0.06060774 0.06127825 0.06191658 0.06178714
 0.06108585 0.06004941 0.05804744 0.05596174 0.05396536 0.0516483
 0.04937183 0.04714806]"
['data' 'LabeledDB_new' 'Teddy' '176' 'normalized_v2.ply'],"[0.     0.     0.0076 0.038  0.0618 0.1642 0.1248 0.1104 0.1082 0.1344
 0.117  0.0822 0.039  0.0088 0.0036 0.     0.     0.     0.     0.    ]","[1.4960500e-02 5.0971000e-02 8.5199750e-02 1.3334175e-01 1.6559650e-01
 1.6968675e-01 1.3905775e-01 9.4728250e-02 6.3070750e-02 4.7546000e-02
 2.8353750e-02 6.7627500e-03 7.2350000e-04 1.0000000e-06 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[4.00687500e-03 3.50561250e-02 9.24356250e-02 1.58506125e-01
 2.06319500e-01 2.09410500e-01 1.60986000e-01 8.53342500e-02
 3.49497500e-02 1.14813750e-02 1.49550000e-03 1.83750000e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[1.2946880e-02 7.9556960e-02 1.6882208e-01 2.2642352e-01 2.2236464e-01
 1.6346704e-01 8.9523520e-02 3.0667520e-02 5.6756800e-03 5.4752000e-04
 4.6400000e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00820125 0.02049105 0.02960317 0.03552621 0.04083707 0.04593326
 0.05091504 0.05550324 0.05872688 0.06013947 0.06109095 0.06190945
 0.06238936 0.06203732 0.06161287 0.06067717 0.05908334 0.0570488
 0.05513704 0.05313708]"
['data' 'LabeledDB_new' 'Teddy' '177' 'normalized_v2.ply'],"[0.     0.     0.023  0.0442 0.0762 0.2052 0.1436 0.1384 0.1486 0.0846
 0.085  0.0372 0.0126 0.0014 0.     0.     0.     0.     0.     0.    ]","[0.018898   0.063815   0.11073525 0.166118   0.1874135  0.16207575
 0.11977525 0.0769825  0.0519035  0.0311855  0.0102075  0.00089025
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[5.55000000e-03 4.85571250e-02 1.23926875e-01 1.95244000e-01
 2.32620000e-01 2.05942750e-01 1.26370500e-01 4.91888750e-02
 1.19082500e-02 6.74375000e-04 1.72500000e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[1.7990080e-02 1.0764272e-01 2.1461584e-01 2.6204784e-01 2.2183808e-01
 1.2535456e-01 4.3115200e-02 7.0396800e-03 3.5424000e-04 1.7600000e-06
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00824842 0.02116941 0.02996487 0.03661208 0.04208441 0.04669038
 0.05112826 0.05495827 0.05770406 0.05947094 0.06057488 0.06159442
 0.06172739 0.06182045 0.06158216 0.06036015 0.05870196 0.05702428
 0.05516843 0.05341477]"
['data' 'LabeledDB_new' 'Teddy' '178' 'normalized_v2.ply'],"[0.     0.     0.0056 0.042  0.0994 0.2108 0.1268 0.1168 0.117  0.0854
 0.083  0.0804 0.0268 0.006  0.     0.     0.     0.     0.     0.    ]","[0.0188145  0.06393025 0.1089885  0.15668975 0.17510925 0.15574475
 0.119421   0.084739   0.05692775 0.0400785  0.01615825 0.00310525
 0.00029325 0.         0.         0.         0.         0.
 0.         0.        ]","[5.77587500e-03 4.76693750e-02 1.18445750e-01 1.90656000e-01
 2.32050000e-01 2.00168000e-01 1.19115875e-01 5.64768750e-02
 2.33082500e-02 5.74037500e-03 5.93500000e-04 1.25000000e-07
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[1.8543840e-02 1.0841664e-01 2.1550464e-01 2.6466672e-01 2.2251088e-01
 1.1993376e-01 3.9952640e-02 9.4380800e-03 1.0273600e-03 5.4400000e-06
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00981505 0.02354363 0.03304243 0.04054943 0.04593869 0.05064485
 0.05425496 0.05691513 0.05818012 0.05899367 0.05985473 0.06018286
 0.06057205 0.05994264 0.05913646 0.05747516 0.0557699  0.05360132
 0.05171928 0.04986766]"
['data' 'LabeledDB_new' 'Teddy' '179' 'normalized_v2.ply'],"[0.     0.     0.0054 0.0464 0.1166 0.1422 0.1198 0.1262 0.1422 0.1416
 0.0918 0.0434 0.021  0.0034 0.     0.     0.     0.     0.     0.    ]","[1.7454000e-02 6.0249000e-02 1.0392650e-01 1.5445375e-01 1.7670025e-01
 1.5788975e-01 1.2607900e-01 8.8702250e-02 5.6254250e-02 3.9342000e-02
 1.6307000e-02 2.6160000e-03 2.6250000e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[5.84125000e-03 4.87208750e-02 1.23632125e-01 1.97540125e-01
 2.32412250e-01 2.01509000e-01 1.22669875e-01 5.10612500e-02
 1.50862500e-02 1.50937500e-03 1.76250000e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[1.6746080e-02 1.0003344e-01 2.0239744e-01 2.5853584e-01 2.3348224e-01
 1.3708496e-01 4.3552320e-02 7.4974400e-03 6.6640000e-04 3.8400000e-06
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00811752 0.0215229  0.03135043 0.03868189 0.0447709  0.04914248
 0.05334714 0.05669193 0.05917638 0.06044739 0.06168451 0.06236122
 0.06240486 0.06108766 0.05964346 0.05791373 0.05572457 0.05395978
 0.05194381 0.05002743]"
