path,d1,d2,d3,d4,a3
['data' 'LabeledDB_new' 'Fish' '236' 'normalized_v2.ply'],[-0.4617457   0.49524508  1.78441297  1.21732126  0.08295347  0.28449321 -0.02966028 -0.74935318 -0.82967747 -0.74028056 -0.77134626 -0.48103129 -0.30856072 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.7435889   1.70376428  1.63568058  0.19701737 -0.83764407 -1.31474602 -1.23302887 -0.79018071 -0.53982634 -0.56882847 -0.54046579 -0.50943835 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.58986591  1.14186189  1.74451115  1.1337787  -1.09386701 -1.80757121 -1.34665913 -0.90896005 -0.63541816 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.60202013  1.2575821   1.33733086 -0.99528926 -1.52780133 -1.04342069 -0.71637087 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.9770025   1.34075726  1.18108541 -0.97802244 -1.37816432 -1.38641685 -1.33573577 -1.29623549 -1.28530136 -1.3163764  -1.35349846 -1.14909531 -0.09827967  1.03902283  1.36373578  1.72577401  1.81228808  1.51592979  1.13740074  1.2345582 ]
['data' 'LabeledDB_new' 'Fish' '237' 'normalized_v2.ply'],[-0.37600045  0.75192165  2.14766167  0.6611299   0.4034464   0.14117559 -0.43803998 -0.70402592 -0.7514475  -0.61096845 -0.66023142 -0.49005934 -0.5072924  -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.99156924  1.92491781  1.4740074  -0.0203381  -0.89346267 -1.41051463 -1.18594635 -0.76883607 -0.54033599 -0.50706872 -0.5319142  -0.53048591 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.76034235  1.3201999   1.75989488  0.92101413 -1.1085882  -1.87903207 -1.36068268 -0.9089764  -0.63541816 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.78244898  1.56807624  1.37843173 -1.69085331 -1.62386596 -1.0459894 -0.71637385 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 1.35329369  1.82711604  1.42104658 -1.20401042 -1.59070161 -1.5256811 -1.46393994 -1.42775554 -1.42469449 -1.52151334 -1.60463691 -1.44232832 -0.57895866  0.59920058  1.08063192  1.38758859  1.65124073  1.55817612  1.16006187  1.2827598 ]
['data' 'LabeledDB_new' 'Fish' '238' 'normalized_v2.ply'],[-0.4617457   0.40759942  1.76019639  1.24860702  0.00461075  0.02242671  0.13874371 -0.6751813  -0.81663915 -0.7755475  -0.76311553 -0.42686302 -0.12151913 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.64285448  1.5325693   1.64238655  0.19241809 -0.79875473 -1.22580214 -1.20974074 -0.80702406 -0.4915626  -0.46990609 -0.44937274 -0.4808536 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.41498018  0.89370346  1.56050698  1.28395478 -0.72621462 -1.61630939 -1.32997705 -0.90879415 -0.63541816 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.68998258  1.28649991  1.32332501 -1.09543975 -1.53533644 -1.04518256 -0.71637385 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.83542977  1.41812814  1.78145537 -0.84981366 -1.47937727 -1.42038694 -1.34736802 -1.30527795 -1.30861976 -1.30372158 -1.27888642 -1.00993968  0.02990232  1.19621775  1.6084354   1.81821892  1.64783052  1.17456375  0.65866291  0.68190044]
['data' 'LabeledDB_new' 'Fish' '239' 'normalized_v2.ply'],[-0.4617457   0.16344366  1.42116427  1.59970281  0.91979613 -0.02261597 -0.18964408 -0.71226724 -0.81663915 -0.7833846  -0.82484599 -0.68416232 -0.40792656 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.57190321  1.35212846  1.87005339  0.74147656 -0.60444873 -1.32682944 -1.20040651 -0.9407342  -0.79457795 -0.68784648 -0.60941145 -0.50898612 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.36654892  0.85836063  1.65053429  1.37377286 -0.78277547 -1.71584999 -1.35179657 -0.9089764  -0.63541816 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.41567548  1.03953355  1.55158844 -0.68216142 -1.56685847 -1.04617052 -0.71637385 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.26626229  0.60563613  0.92961675 -0.26996822 -0.83801579 -0.9346595 -0.938729   -0.93135986 -0.93032625 -0.90819047 -0.79953173 -0.31459316  0.92506068  1.55646124  1.5324249   1.57565212  1.42061382  1.04620418  0.63923361  0.21239987]
['data' 'LabeledDB_new' 'Fish' '240' 'normalized_v2.ply'],[-0.4617457  -0.56902363  0.51131277  1.56146466  0.9162351   0.91509072  0.29030731 -0.70402592 -0.82967747 -0.72852491 -0.96476838 -0.60742393 -0.18581468 -0.41878993 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.0998662   0.4662339   1.40327702  1.44667253  0.24109641 -0.9416106 -1.20298529 -0.85475035 -0.65355812 -0.57808921 -0.5416184  -0.49794415 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.01367956  0.17930123  0.77058984  1.36878314  0.44369885 -0.69293804 -1.02872648 -0.87765901 -0.63535457 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.04767696  0.3002369   1.06843652  0.92593737 -0.82701526 -0.98632577 -0.71401343 -0.51912647 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.08383191  0.14099549  0.7402692   0.38586437 -0.1266089  -0.29211945 -0.32608108 -0.3125592  -0.31606517 -0.34209979 -0.3138008  -0.001917  0.60381827  0.64454055  0.4937267   0.46025957  0.30973318  0.11668758 -0.02693808 -0.20474947]
['data' 'LabeledDB_new' 'FourLeg' '381' 'normalized_v2.ply'],[-0.4617457  -0.79439819 -1.10773858  0.9218446   0.87706374  0.91509072  0.23136591 -0.32080455  0.43069433 -0.2622176  -0.31454081 -0.35915268 -0.25011022 -0.3377927  -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.44574315 -0.39605786  0.10467174  1.11489684  0.68144778  0.06871573 -0.01109052 -0.22328144 -0.41146036 -0.20695997 -0.22461459 -0.39084088 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.40697241 -0.5165236  -0.31324646  0.70738512  1.5844948   0.59944867 -0.22975983 -0.52360867 -0.5214347  -0.44529992 -0.35924714 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.49998062 -0.53903029 -0.00821529  1.39290128  1.00043808 -0.10610623 -0.57424858 -0.51286314 -0.39383513 -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.53932104 -0.41809449  0.02134394  0.70624478  0.289266    0.06505349  0.0037695   0.06309509  0.17492825  0.39512064  0.72333837  1.09779614  1.43026838  0.75708172  0.22681652 -0.1036622  -0.32090129 -0.44469692 -0.48480858 -0.49010304]
['data' 'LabeledDB_new' 'FourLeg' '382' 'normalized_v2.ply'],[-0.4617457  -0.75057536  0.98526583  0.72370143  0.64203559  0.34182025  0.30714771  0.27669115 -0.85575413 -0.64623539 -0.36392518 -0.3636667 -0.72355923 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.04561883  0.22632724  1.08283991  0.49620163  0.35079743  0.61080538 -0.4485339  -0.76053615 -0.70959765 -0.77207687 -0.58722689 -0.49790647 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.12462506  0.01580539  0.48135244  1.09448748  0.54662223 -0.40429651 -0.67832768 -0.64094317 -0.54998204 -0.46195082 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.26003599 -0.08504979  0.51822125  1.10054697  0.12888887 -0.60051639 -0.63564927 -0.51662875 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.38882466 -0.12219871  0.54845069  0.59531507  0.08775731 -0.0808379 -0.18296766 -0.19980615 -0.16119537 -0.00766175  0.28905487  0.94352672  1.6259071   0.97302156  0.38887971  0.06412608 -0.16677958 -0.2954243 -0.34264634 -0.36342179]
['data' 'LabeledDB_new' 'FourLeg' '383' 'normalized_v2.ply'],[-0.4617457  -0.79439819 -0.35010558 -0.03758549  0.91267406  0.0633746 -0.37067838 -0.13125419 -0.05606995  0.52541073  0.73899246 -0.01157292 -0.5189825  -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.48322761 -0.50364693  0.21627334  0.98556201  0.15644177 -0.05610467 -0.23936794 -0.24299115 -0.11255133  0.24987255  0.25350618 -0.3512707 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.43047776 -0.55231786 -0.34721164  0.60995687  1.68859018  0.89274147 -0.24003681 -0.62613149 -0.591778   -0.46401864 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.51236576 -0.5300439  -0.0329439   1.26859145  0.99994708  0.02619627 -0.54839707 -0.51601594 -0.39384944 -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.51914199 -0.23042197  0.8217877   0.9783193   0.04020597 -0.23833726 -0.23154928 -0.11632848  0.0210702   0.20864468  0.43465877  0.85247512  1.44368391  0.93638294  0.38519291  0.01811631 -0.20421345 -0.33394 -0.39949756 -0.4438277 ]
['data' 'LabeledDB_new' 'FourLeg' '384' 'normalized_v2.ply'],[-0.4617457  -0.59406525  0.79499271  0.5707488   0.29661542  0.57112844  0.82499    -0.43206237 -0.23426045  0.04734777 -0.28573326 -1.07236828 -0.82877012 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.00762837  0.38175679  1.30784957  0.4630353  -0.01660749  0.01613776 -0.4650112  -0.49093131 -0.62314664 -0.67513367 -0.7785099  -0.55671529 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.1128996   0.09498034  0.63041559  1.28741252  0.55085791 -0.66474629 -0.84178405 -0.74350337 -0.60209223 -0.46402335 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.18343823  0.04520307  0.65883605  1.06317814 -0.07348982 -0.78717339 -0.7095456  -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.29892346 -0.01737743  0.56989181  0.09252177 -0.40746364 -0.54619166 -0.52239833 -0.39615612 -0.25517023 -0.06787127  0.26873842  1.0263531  2.11634183  1.68159957  1.16806174  0.76308269  0.45552051  0.12139614 -0.16118083 -0.29026989]
['data' 'LabeledDB_new' 'FourLeg' '385' 'normalized_v2.ply'],[-0.4617457  -0.72553374  0.08925237  0.8314635   0.62066939 -0.33791473 -0.30752688  0.03357221  0.17861997 -0.03886031 -0.03058067 -0.33658256 -0.01630824 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.28726405 -0.06002208  0.40445006  0.27659939  0.19776376  0.47251348 -0.04381572 -0.43505816 -0.28407728 -0.01637834 -0.1415402  -0.5062162 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.30928745 -0.3146676   0.01154938  0.88036065  1.08702057  0.06384843 -0.40720007 -0.47016606 -0.42218671 -0.40424025 -0.35772188 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.36322406 -0.22943994  0.44017112  1.29994986  0.30054474 -0.50925439 -0.64665663 -0.51781633 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.10355397  0.42657321  0.96622632  0.32921304 -0.12663154 -0.19461697 -0.2220486  -0.2875973  -0.21847075 -0.11361731 -0.0151381   0.15104619  0.33982251  0.16222127 -0.00184168 -0.08800915 -0.18888578 -0.29228042 -0.36419644 -0.40908535]
['data' 'LabeledDB_new' 'FourLeg' '386' 'normalized_v2.ply'],[-0.4617457  -0.60658606 -0.5403787  -0.45472901  0.57437597  0.32953589  0.45029111 -0.13125419  0.27858049  0.68215268 -0.06761895 -0.21921797 -0.07475874 -0.29279424 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.54384637 -0.63935769 -0.0519969   0.42527629  0.04875969  0.19605426  0.47966873  0.45468233  0.36466199 -0.1100812  -0.54042861 -0.40178862 -0.24926644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.4801395  -0.60683371 -0.48501     0.21424683  1.1828045   0.70785713  0.18620195 -0.05592268 -0.20228099 -0.23435396 -0.26592773 -0.26154247 -0.16149327 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.56057835 -0.64937816 -0.24210664  1.03382721  1.00168791  0.39484566 -0.14529209 -0.35122505 -0.36726625 -0.2892515  -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.51382027 -0.35043452  0.38429408  1.16080647  0.64194001  0.29119724  0.14679084  0.14583768  0.25482519  0.35573318  0.44118893  0.44613491  0.2272469  -0.31607869 -0.47033812 -0.54699533 -0.55507155 -0.57230209 -0.52491502 -0.51103305]
['data' 'LabeledDB_new' 'FourLeg' '387' 'normalized_v2.ply'],[-0.4617457  -0.3624303   0.79153319  0.59160598  0.61710836  0.74310958  0.19768511  0.35910435 -0.92529189 -0.56002731 -0.53265512 -0.3636667 -0.82877012 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.06229067  0.37237223  0.95767933  0.33391193  0.60988313  0.68893826 -0.48835469 -0.8167015  -0.75880788 -0.81572018 -0.65323527 -0.49421325 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.08313958  0.06463141  0.5613512   1.00835668  0.42504185 -0.42359036 -0.67620587 -0.64409991 -0.53168533 -0.45895036 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.11880066  0.20012412  0.97710457  0.96850979 -0.56725923 -0.93928457 -0.71388246 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.14137791  0.26183689  0.76825029  0.56609303 -0.08750951 -0.28579155 -0.32704333 -0.33479119 -0.32021526 -0.26699208 -0.10388428  0.26831163  0.70761371  0.51793174  0.31628549  0.20110394  0.10170962 -0.04585687 -0.1751535  -0.238485  ]
['data' 'LabeledDB_new' 'FourLeg' '388' 'normalized_v2.ply'],[-0.4617457  -0.41877393 -0.30167242 -0.27744302  0.21827271  0.46466393 -0.08439158  0.12010607  0.92180472  0.79187205  0.17930291 -0.83763909 -0.58327804 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.49797244 -0.53118709  0.18107882  0.43241971  0.39113477  0.86218129  0.13944379 -0.26863533 -0.06417109  0.1339568  -0.52848117 -0.53400954 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.46752695 -0.57923408 -0.42227249  0.36177366  1.45472293  0.82142473  0.06887399 -0.33306163 -0.42274076 -0.44625611 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.54399679 -0.61943697 -0.13565954  1.21840695  1.10443954  0.22364324 -0.46076982 -0.50527275 -0.39382797 -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.51830228 -0.22064537  0.54891275  0.72195394  0.18566609  0.03378902  0.05305076  0.2019887   0.33383621  0.4270698   0.43653855  0.54478999  0.55702698  0.09450442 -0.17350525 -0.33859983 -0.43700072 -0.51193565 -0.51665484 -0.53331947]
['data' 'LabeledDB_new' 'FourLeg' '389' 'normalized_v2.ply'],[-0.4617457  -0.06193089  0.13076651  0.97398754  1.06579847  0.84957409 -0.32857738 -0.6957846  -0.32118264 -0.62272409  0.05584198 -0.38172279 -0.82877012 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.03124844  0.18080222  0.78203232  0.50592884  0.89966659  0.89397366 -0.69139803 -0.78503935 -0.89397403 -0.69132616 -0.40222744 -0.4863369 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.16799947 -0.00161837  0.34836323  0.91282323  0.92121415 -0.15463012 -0.72143    -0.69097903 -0.59470935 -0.46596399 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.17561015  0.08465555  0.63404267  0.83928212 -0.05140102 -0.65495086 -0.68748029 -0.51910112 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.23315328  0.09589029  0.79837321  1.04449348  0.24379506 -0.15102187 -0.22413144 -0.21173752 -0.23214524 -0.22406127 -0.14218413  0.09017844  0.41961048  0.33865405  0.09659962  0.00347049 -0.11757535 -0.21841862 -0.2861714  -0.32548768]
['data' 'LabeledDB_new' 'FourLeg' '390' 'normalized_v2.ply'],[-0.4617457   1.24649358  1.80862955  1.7874174   0.65984075 -0.60407601 -0.74958737 -0.95538618 -1.07305962 -0.7520362  -0.73019261 -0.63450807  0.08890265 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.72062664  1.17862335  1.14091454  1.19697675  0.21394834 -1.15820443 -1.27850557 -1.10247484 -0.87813851 -0.64839167 -0.53413265 -0.43131551 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.62272311  1.05219908  1.1103228   0.60649334 -0.52818701 -1.12708206 -1.00225184 -0.76125215 -0.61495928 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.63103155  1.04129206  0.81461249 -0.48722252 -1.04172644 -0.96015414 -0.71470995 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.28693839  0.1227494   0.50775364  0.11316149 -0.35835995 -0.30670685 -0.2406295  -0.22914725 -0.26254465 -0.27950144 -0.3641429  -0.47416353 -0.44662909 -0.05982206  0.20280605  0.22120904  0.28087744  0.35229807  0.43676531  0.64187228]
['data' 'LabeledDB_new' 'FourLeg' '391' 'normalized_v2.ply'],[ 0.42428857 -0.16209736 -0.50232408 -0.36087172 -0.01675545  0.10432249  0.54712341 -0.30432191 -0.35595152 -0.08196435  0.58672398  1.00859623  0.0713675  -0.42778962 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.3234835  -0.16808065  0.41107201  0.58236538  0.01767305  0.35060271  0.2130735  -0.35709594 -0.44463122 -0.17000906 -0.10393798 -0.43474493 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.35783892 -0.39517012 -0.13288382  0.75762463  1.39548593  0.30563284 -0.32512826 -0.49815838 -0.5014785  -0.44986419 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.38780983 -0.27639849  0.47356827  1.53613566  0.30528049 -0.64517237 -0.6958891  -0.51898701 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.25600615  0.30191352  1.12819702  0.89687562 -0.0852382  -0.32502924 -0.36467481 -0.3692137  -0.34730307 -0.19591562  0.05797472  0.45671019  0.95805736  0.6316493   0.27004814  0.06089339 -0.12825908 -0.27874259 -0.3686255  -0.44819758]
['data' 'LabeledDB_new' 'FourLeg' '392' 'normalized_v2.ply'],[-0.4617457  -0.79439819  0.24147088 -0.1210142   0.35359194  0.33772547  0.15558411 -0.11477155  0.39592545  0.95253255 -0.02646531 -0.90534944 -0.60665824 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.35449117 -0.22713033  0.75779736  0.76584744 -0.07169795 -0.48293031 -0.11430501 -0.12876113 -0.1012444   0.0869811  -0.55699887 -0.53161649 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.39305863 -0.43055219 -0.14062049  0.77016077  1.41587709  0.51662759 -0.34393849 -0.59980506 -0.57127067 -0.46192727 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.36703186 -0.27685417  0.42095418  1.51105181  0.41817103 -0.68476856 -0.69941931 -0.51912647 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.32809629  0.33441646  1.4361347   0.85535627 -0.15308818 -0.37525149 -0.31259742 -0.15338073  0.00556191  0.09449113  0.10562138  0.21671294  0.44236365  0.21373728 -0.04704313 -0.20305344 -0.34222903 -0.46413024 -0.52530908 -0.55591353]
